Logger,Date,Time,D,Day,PAR,Temperature
A,23/10/2021, 18:30:00,17,16.4375,0,12.4
A,23/10/2021, 18:40:00,17,16.44444444,0,12.4
A,23/10/2021, 18:50:00,17,16.45138889,0,12.4
A,23/10/2021, 19:00:00,17,16.45833333,0,12.4
A,23/10/2021, 19:10:00,17,16.46527778,0,12.4
A,23/10/2021, 19:20:00,17,16.47222222,0,12.4
A,23/10/2021, 19:30:00,17,16.47916667,0,12.4
A,23/10/2021, 19:40:00,17,16.48611111,0,12.4
A,23/10/2021, 19:50:00,17,16.49305556,0,12.4
A,23/10/2021, 20:00:00,17,16.5,0,12.4
A,23/10/2021, 20:10:00,17,16.50694444,0,12.4
A,23/10/2021, 20:20:00,17,16.51388889,0,12.3
A,23/10/2021, 20:30:00,17,16.52083333,0,12.3
A,23/10/2021, 20:40:00,17,16.52777778,0,12.3
A,23/10/2021, 20:50:00,17,16.53472222,0,12.3
A,23/10/2021, 21:00:00,17,16.54166667,0,12.3
A,23/10/2021, 21:10:00,17,16.54861111,0,12.3
A,23/10/2021, 21:20:00,17,16.55555556,0,12.3
A,23/10/2021, 21:30:00,17,16.5625,0,12.3
A,23/10/2021, 21:40:00,17,16.56944444,0,12.3
A,23/10/2021, 21:50:00,17,16.57638889,0,12.3
A,23/10/2021, 22:00:00,17,16.58333333,0,12.3
A,23/10/2021, 22:10:00,17,16.59027778,0,12.3
A,23/10/2021, 22:20:00,17,16.59722222,0,12.4
A,23/10/2021, 22:30:00,17,16.60416667,0,12.4
A,23/10/2021, 22:40:00,17,16.61111111,0,12.4
A,23/10/2021, 22:50:00,17,16.61805556,0,12.4
A,23/10/2021, 23:00:00,17,16.625,0,12.4
A,23/10/2021, 23:10:00,17,16.63194444,0,12.5
A,23/10/2021, 23:20:00,17,16.63888889,0,12.5
A,23/10/2021, 23:30:00,17,16.64583333,0,12.5
A,23/10/2021, 23:40:00,17,16.65277778,0,12.5
A,23/10/2021, 23:50:00,17,16.65972222,0,12.5
A,23/10/2021, 24:00:00,17,16.66666667,0,12.5
A,24/10/2021, 00:10:00,17,16.67361111,0,12.5
A,24/10/2021, 00:20:00,17,16.68055556,0,12.5
A,24/10/2021, 00:30:00,17,16.6875,0,12.5
A,24/10/2021, 00:40:00,17,16.69444444,0,12.5
A,24/10/2021, 00:50:00,17,16.70138889,0,12.5
A,24/10/2021, 01:00:00,17,16.70833333,0,12.5
A,24/10/2021, 01:10:00,17,16.71527778,0,12.5
A,24/10/2021, 01:20:00,17,16.72222222,0,12.5
A,24/10/2021, 01:30:00,17,16.72916667,0,12.5
A,24/10/2021, 01:40:00,17,16.73611111,0,12.5
A,24/10/2021, 01:50:00,17,16.74305556,0,12.5
A,24/10/2021, 02:00:00,17,16.75,0,12.5
A,24/10/2021, 02:10:00,17,16.75694444,0,12.5
A,24/10/2021, 02:20:00,17,16.76388889,0,12.5
A,24/10/2021, 02:30:00,17,16.77083333,0,12.5
A,24/10/2021, 02:40:00,17,16.77777778,0,12.4
A,24/10/2021, 02:50:00,17,16.78472222,0,12.4
A,24/10/2021, 03:00:00,17,16.79166667,0,12.5
A,24/10/2021, 03:10:00,17,16.79861111,0,12.5
A,24/10/2021, 03:20:00,17,16.80555556,0,12.5
A,24/10/2021, 03:30:00,17,16.8125,0,12.5
A,24/10/2021, 03:40:00,17,16.81944444,0,12.5
A,24/10/2021, 03:50:00,17,16.82638889,0,12.5
A,24/10/2021, 04:00:00,17,16.83333333,0,12.4
A,24/10/2021, 04:10:00,17,16.84027778,0,12.4
A,24/10/2021, 04:20:00,17,16.84722222,0,12.4
A,24/10/2021, 04:30:00,17,16.85416667,0,12.4
A,24/10/2021, 04:40:00,17,16.86111111,0,12.4
A,24/10/2021, 04:50:00,17,16.86805556,0,12.4
A,24/10/2021, 05:00:00,17,16.875,0,12.4
A,24/10/2021, 05:10:00,17,16.88194444,0,12.4
A,24/10/2021, 05:20:00,17,16.88888889,0,12.4
A,24/10/2021, 05:30:00,17,16.89583333,0,12.4
A,24/10/2021, 05:40:00,17,16.90277778,0,12.4
A,24/10/2021, 05:50:00,17,16.90972222,0,12.4
A,24/10/2021, 06:00:00,17,16.91666667,0,12.4
A,24/10/2021, 06:10:00,17,16.92361111,0,12.4
A,24/10/2021, 06:20:00,17,16.93055556,0,12.4
A,24/10/2021, 06:30:00,17,16.9375,0,12.4
A,24/10/2021, 06:40:00,17,16.94444444,0,12.4
A,24/10/2021, 06:50:00,17,16.95138889,0,12.4
A,24/10/2021, 07:00:00,17,16.95833333,3,12.4
A,24/10/2021, 07:10:00,17,16.96527778,12,12.4
A,24/10/2021, 07:20:00,17,16.97222222,28,12.4
A,24/10/2021, 07:30:00,17,16.97916667,65,12.4
A,24/10/2021, 07:40:00,17,16.98611111,109,12.4
A,24/10/2021, 07:50:00,17,16.99305556,172,12.4
A,24/10/2021, 08:00:00,17,17,232,12.4
A,24/10/2021, 08:10:00,18,17.00694444,237,12.4
A,24/10/2021, 08:20:00,18,17.01388889,306,12.3
A,24/10/2021, 08:30:00,18,17.02083333,351,12.3
A,24/10/2021, 08:40:00,18,17.02777778,534,12.3
A,24/10/2021, 08:50:00,18,17.03472222,426,12.3
A,24/10/2021, 09:00:00,18,17.04166667,280,12.3
A,24/10/2021, 09:10:00,18,17.04861111,193,12.3
A,24/10/2021, 09:20:00,18,17.05555556,95,12.3
A,24/10/2021, 09:30:00,18,17.0625,56,12.3
A,24/10/2021, 09:40:00,18,17.06944444,53,12.3
A,24/10/2021, 09:50:00,18,17.07638889,46,12.3
A,24/10/2021, 10:00:00,18,17.08333333,16,12.3
A,24/10/2021, 10:10:00,18,17.09027778,17,12.3
A,24/10/2021, 10:20:00,18,17.09722222,40,12.3
A,24/10/2021, 10:30:00,18,17.10416667,24,12.3
A,24/10/2021, 10:40:00,18,17.11111111,30,12.4
A,24/10/2021, 10:50:00,18,17.11805556,79,12.4
A,24/10/2021, 11:00:00,18,17.125,185,12.4
A,24/10/2021, 11:10:00,18,17.13194444,524,12.4
A,24/10/2021, 11:20:00,18,17.13888889,486,12.4
A,24/10/2021, 11:30:00,18,17.14583333,310,12.4
A,24/10/2021, 11:40:00,18,17.15277778,278,12.5
A,24/10/2021, 11:50:00,18,17.15972222,186,12.5
A,24/10/2021, 12:00:00,18,17.16666667,232,12.5
A,24/10/2021, 12:10:00,18,17.17361111,212,12.5
A,24/10/2021, 12:20:00,18,17.18055556,161,12.5
A,24/10/2021, 12:30:00,18,17.1875,143,12.5
A,24/10/2021, 12:40:00,18,17.19444444,146,12.5
A,24/10/2021, 12:50:00,18,17.20138889,129,12.5
A,24/10/2021, 13:00:00,18,17.20833333,117,12.5
A,24/10/2021, 13:10:00,18,17.21527778,94,12.5
A,24/10/2021, 13:20:00,18,17.22222222,102,12.5
A,24/10/2021, 13:30:00,18,17.22916667,105,12.5
A,24/10/2021, 13:40:00,18,17.23611111,119,12.5
A,24/10/2021, 13:50:00,18,17.24305556,111,12.5
A,24/10/2021, 14:00:00,18,17.25,122,12.5
A,24/10/2021, 14:10:00,18,17.25694444,115,12.5
A,24/10/2021, 14:20:00,18,17.26388889,93,12.5
A,24/10/2021, 14:30:00,18,17.27083333,62,12.5
A,24/10/2021, 14:40:00,18,17.27777778,35,12.5
A,24/10/2021, 14:50:00,18,17.28472222,76,12.5
A,24/10/2021, 15:00:00,18,17.29166667,131,12.5
A,24/10/2021, 15:10:00,18,17.29861111,84,12.5
A,24/10/2021, 15:20:00,18,17.30555556,33,12.5
A,24/10/2021, 15:30:00,18,17.3125,37,12.5
A,24/10/2021, 15:40:00,18,17.31944444,54,12.5
A,24/10/2021, 15:50:00,18,17.32638889,43,12.5
A,24/10/2021, 16:00:00,18,17.33333333,30,12.4
A,24/10/2021, 16:10:00,18,17.34027778,34,12.4
A,24/10/2021, 16:20:00,18,17.34722222,34,12.4
A,24/10/2021, 16:30:00,18,17.35416667,34,12.4
A,24/10/2021, 16:40:00,18,17.36111111,29,12.4
A,24/10/2021, 16:50:00,18,17.36805556,21,12.4
A,24/10/2021, 17:00:00,18,17.375,14,12.4
A,24/10/2021, 17:10:00,18,17.38194444,9,12.4
A,24/10/2021, 17:20:00,18,17.38888889,3,12.4
A,24/10/2021, 17:30:00,18,17.39583333,1,12.4
A,24/10/2021, 17:40:00,18,17.40277778,0,12.4
A,24/10/2021, 17:50:00,18,17.40972222,0,12.4
A,24/10/2021, 18:00:00,18,17.41666667,0,12.4
A,24/10/2021, 18:10:00,18,17.42361111,0,12.4
A,24/10/2021, 18:20:00,18,17.43055556,0,12.4
A,24/10/2021, 18:30:00,18,17.4375,0,12.4
A,24/10/2021, 18:40:00,18,17.44444444,0,12.4
A,24/10/2021, 18:50:00,18,17.45138889,0,12.4
A,24/10/2021, 19:00:00,18,17.45833333,0,12.4
A,24/10/2021, 19:10:00,18,17.46527778,0,12.4
A,24/10/2021, 19:20:00,18,17.47222222,0,12.4
A,24/10/2021, 19:30:00,18,17.47916667,0,12.3
A,24/10/2021, 19:40:00,18,17.48611111,0,12.3
A,24/10/2021, 19:50:00,18,17.49305556,0,12.3
A,24/10/2021, 20:00:00,18,17.5,0,12.3
A,24/10/2021, 20:10:00,18,17.50694444,0,12.3
A,24/10/2021, 20:20:00,18,17.51388889,0,12.3
A,24/10/2021, 20:30:00,18,17.52083333,0,12.3
A,24/10/2021, 20:40:00,18,17.52777778,0,12.3
A,24/10/2021, 20:50:00,18,17.53472222,0,12.3
A,24/10/2021, 21:00:00,18,17.54166667,0,12.3
A,24/10/2021, 21:10:00,18,17.54861111,0,12.3
A,24/10/2021, 21:20:00,18,17.55555556,0,12.3
A,24/10/2021, 21:30:00,18,17.5625,0,12.3
A,24/10/2021, 21:40:00,18,17.56944444,0,12.2
A,24/10/2021, 21:50:00,18,17.57638889,0,12.2
A,24/10/2021, 22:00:00,18,17.58333333,0,12.2
A,24/10/2021, 22:10:00,18,17.59027778,0,12.3
A,24/10/2021, 22:20:00,18,17.59722222,0,12.3
A,24/10/2021, 22:30:00,18,17.60416667,0,12.3
A,24/10/2021, 22:40:00,18,17.61111111,0,12.3
A,24/10/2021, 22:50:00,18,17.61805556,0,12.3
A,24/10/2021, 23:00:00,18,17.625,0,12.3
A,24/10/2021, 23:10:00,18,17.63194444,0,12.3
A,24/10/2021, 23:20:00,18,17.63888889,0,12.3
A,24/10/2021, 23:30:00,18,17.64583333,0,12.3
A,24/10/2021, 23:40:00,18,17.65277778,0,12.4
A,24/10/2021, 23:50:00,18,17.65972222,0,12.4
A,24/10/2021, 24:00:00,18,17.66666667,0,12.4
A,25/10/2021, 00:10:00,18,17.67361111,0,12.4
A,25/10/2021, 00:20:00,18,17.68055556,0,12.4
A,25/10/2021, 00:30:00,18,17.6875,0,12.4
A,25/10/2021, 00:40:00,18,17.69444444,0,12.4
A,25/10/2021, 00:50:00,18,17.70138889,0,12.4
A,25/10/2021, 01:00:00,18,17.70833333,0,12.4
A,25/10/2021, 01:10:00,18,17.71527778,0,12.4
A,25/10/2021, 01:20:00,18,17.72222222,0,12.4
A,25/10/2021, 01:30:00,18,17.72916667,0,12.4
A,25/10/2021, 01:40:00,18,17.73611111,0,12.4
A,25/10/2021, 01:50:00,18,17.74305556,0,12.4
A,25/10/2021, 02:00:00,18,17.75,0,12.4
A,25/10/2021, 02:10:00,18,17.75694444,0,12.4
A,25/10/2021, 02:20:00,18,17.76388889,0,12.4
A,25/10/2021, 02:30:00,18,17.77083333,0,12.4
A,25/10/2021, 02:40:00,18,17.77777778,0,12.4
A,25/10/2021, 02:50:00,18,17.78472222,0,12.4
A,25/10/2021, 03:00:00,18,17.79166667,0,12.4
A,25/10/2021, 03:10:00,18,17.79861111,0,12.3
A,25/10/2021, 03:20:00,18,17.80555556,0,12.2
A,25/10/2021, 03:30:00,18,17.8125,0,12.3
A,25/10/2021, 03:40:00,18,17.81944444,0,12.3
A,25/10/2021, 03:50:00,18,17.82638889,0,12.3
A,25/10/2021, 04:00:00,18,17.83333333,0,12.3
A,25/10/2021, 04:10:00,18,17.84027778,0,12.3
A,25/10/2021, 04:20:00,18,17.84722222,0,12.3
A,25/10/2021, 04:30:00,18,17.85416667,0,12.3
A,25/10/2021, 04:40:00,18,17.86111111,0,12.3
A,25/10/2021, 04:50:00,18,17.86805556,0,12.3
A,25/10/2021, 05:00:00,18,17.875,0,12.3
A,25/10/2021, 05:10:00,18,17.88194444,0,12.2
A,25/10/2021, 05:20:00,18,17.88888889,0,12.2
A,25/10/2021, 05:30:00,18,17.89583333,0,12.2
A,25/10/2021, 05:40:00,18,17.90277778,0,12.2
A,25/10/2021, 05:50:00,18,17.90972222,0,12.2
A,25/10/2021, 06:00:00,18,17.91666667,0,12.2
A,25/10/2021, 06:10:00,18,17.92361111,0,12.2
A,25/10/2021, 06:20:00,18,17.93055556,0,12.2
A,25/10/2021, 06:30:00,18,17.9375,0,12.2
A,25/10/2021, 06:40:00,18,17.94444444,0,12.2
A,25/10/2021, 06:50:00,18,17.95138889,0,12.2
A,25/10/2021, 07:00:00,18,17.95833333,2,12.2
A,25/10/2021, 07:10:00,18,17.96527778,8,12.2
A,25/10/2021, 07:20:00,18,17.97222222,21,12.2
A,25/10/2021, 07:30:00,18,17.97916667,39,12.2
A,25/10/2021, 07:40:00,18,17.98611111,61,12.2
A,25/10/2021, 07:50:00,18,17.99305556,108,12.2
A,25/10/2021, 08:00:00,18,18,181,12.2
A,25/10/2021, 08:10:00,19,18.00694444,253,12.2
A,25/10/2021, 08:20:00,19,18.01388889,307,12.2
A,25/10/2021, 08:30:00,19,18.02083333,408,12.2
A,25/10/2021, 08:40:00,19,18.02777778,356,12.2
A,25/10/2021, 08:50:00,19,18.03472222,338,12.2
A,25/10/2021, 09:00:00,19,18.04166667,364,12.2
A,25/10/2021, 09:10:00,19,18.04861111,809,12.2
A,25/10/2021, 09:20:00,19,18.05555556,1085,12.2
A,25/10/2021, 09:30:00,19,18.0625,570,12.2
A,25/10/2021, 09:40:00,19,18.06944444,101,12.2
A,25/10/2021, 09:50:00,19,18.07638889,173,12.2
A,25/10/2021, 10:00:00,19,18.08333333,28,12.2
A,25/10/2021, 10:10:00,19,18.09027778,138,12.2
A,25/10/2021, 10:20:00,19,18.09722222,204,12.2
A,25/10/2021, 10:30:00,19,18.10416667,153,12.2
A,25/10/2021, 10:40:00,19,18.11111111,175,12.2
A,25/10/2021, 10:50:00,19,18.11805556,177,12.2
A,25/10/2021, 11:00:00,19,18.125,361,12.2
A,25/10/2021, 11:10:00,19,18.13194444,399,12.2
A,25/10/2021, 11:20:00,19,18.13888889,225,12.2
A,25/10/2021, 11:30:00,19,18.14583333,87,12.2
A,25/10/2021, 11:40:00,19,18.15277778,172,12.3
A,25/10/2021, 11:50:00,19,18.15972222,93,12.3
A,25/10/2021, 12:00:00,19,18.16666667,135,12.3
A,25/10/2021, 12:10:00,19,18.17361111,452,12.3
A,25/10/2021, 12:20:00,19,18.18055556,592,12.3
A,25/10/2021, 12:30:00,19,18.1875,553,12.3
A,25/10/2021, 12:40:00,19,18.19444444,480,12.3
A,25/10/2021, 12:50:00,19,18.20138889,397,12.3
A,25/10/2021, 13:00:00,19,18.20833333,367,12.4
A,25/10/2021, 13:10:00,19,18.21527778,423,12.4
A,25/10/2021, 13:20:00,19,18.22222222,472,12.4
A,25/10/2021, 13:30:00,19,18.22916667,456,12.4
A,25/10/2021, 13:40:00,19,18.23611111,473,12.4
A,25/10/2021, 13:50:00,19,18.24305556,109,12.3
A,25/10/2021, 14:00:00,19,18.25,204,12.4
A,25/10/2021, 14:10:00,19,18.25694444,190,12.4
A,25/10/2021, 14:20:00,19,18.26388889,370,12.4
A,25/10/2021, 14:30:00,19,18.27083333,315,12.4
A,25/10/2021, 14:40:00,19,18.27777778,219,12.4
A,25/10/2021, 14:50:00,19,18.28472222,299,12.4
A,25/10/2021, 15:00:00,19,18.29166667,207,12.4
A,25/10/2021, 15:10:00,19,18.29861111,184,12.4
A,25/10/2021, 15:20:00,19,18.30555556,129,12.4
A,25/10/2021, 15:30:00,19,18.3125,90,12.3
A,25/10/2021, 15:40:00,19,18.31944444,49,12.3
A,25/10/2021, 15:50:00,19,18.32638889,73,12.3
A,25/10/2021, 16:00:00,19,18.33333333,73,12.3
A,25/10/2021, 16:10:00,19,18.34027778,81,12.3
A,25/10/2021, 16:20:00,19,18.34722222,69,12.3
A,25/10/2021, 16:30:00,19,18.35416667,60,12.3
A,25/10/2021, 16:40:00,19,18.36111111,52,12.3
A,25/10/2021, 16:50:00,19,18.36805556,33,12.3
A,25/10/2021, 17:00:00,19,18.375,14,12.3
A,25/10/2021, 17:10:00,19,18.38194444,6,12.3
A,25/10/2021, 17:20:00,19,18.38888889,2,12.3
A,25/10/2021, 17:30:00,19,18.39583333,0,12.3
A,25/10/2021, 17:40:00,19,18.40277778,0,12.3
A,25/10/2021, 17:50:00,19,18.40972222,0,12.3
A,25/10/2021, 18:00:00,19,18.41666667,0,12.2
A,25/10/2021, 18:10:00,19,18.42361111,0,12.2
A,25/10/2021, 18:20:00,19,18.43055556,0,12.2
A,25/10/2021, 18:30:00,19,18.4375,0,12.2
A,25/10/2021, 18:40:00,19,18.44444444,0,12.2
A,25/10/2021, 18:50:00,19,18.45138889,0,12.2
A,25/10/2021, 19:00:00,19,18.45833333,0,12.2
A,25/10/2021, 19:10:00,19,18.46527778,0,12.2
A,25/10/2021, 19:20:00,19,18.47222222,0,12.2
A,25/10/2021, 19:30:00,19,18.47916667,0,12.2
A,25/10/2021, 19:40:00,19,18.48611111,0,12.2
A,25/10/2021, 19:50:00,19,18.49305556,0,12.2
A,25/10/2021, 20:00:00,19,18.5,0,12.2
A,25/10/2021, 20:10:00,19,18.50694444,0,12.2
A,25/10/2021, 20:20:00,19,18.51388889,0,12.2
A,25/10/2021, 20:30:00,19,18.52083333,0,12.2
A,25/10/2021, 20:40:00,19,18.52777778,0,12.2
A,25/10/2021, 20:50:00,19,18.53472222,0,12.2
A,25/10/2021, 21:00:00,19,18.54166667,0,12.2
A,25/10/2021, 21:10:00,19,18.54861111,0,12.2
A,25/10/2021, 21:20:00,19,18.55555556,0,12.1
A,25/10/2021, 21:30:00,19,18.5625,0,12.1
A,25/10/2021, 21:40:00,19,18.56944444,0,12.1
A,25/10/2021, 21:50:00,19,18.57638889,0,12.1
A,25/10/2021, 22:00:00,19,18.58333333,0,12.1
A,25/10/2021, 22:10:00,19,18.59027778,0,12.1
A,25/10/2021, 22:20:00,19,18.59722222,0,12.1
A,25/10/2021, 22:30:00,19,18.60416667,0,12.1
A,25/10/2021, 22:40:00,19,18.61111111,0,12.1
A,25/10/2021, 22:50:00,19,18.61805556,0,12.1
A,25/10/2021, 23:00:00,19,18.625,0,12.1
A,25/10/2021, 23:10:00,19,18.63194444,0,12.1
A,25/10/2021, 23:20:00,19,18.63888889,0,12.1
A,25/10/2021, 23:30:00,19,18.64583333,0,12.1
A,25/10/2021, 23:40:00,19,18.65277778,0,12.2
A,25/10/2021, 23:50:00,19,18.65972222,0,12.2
A,25/10/2021, 24:00:00,19,18.66666667,0,12.2
A,26/10/2021, 00:10:00,19,18.67361111,0,12.2
A,26/10/2021, 00:20:00,19,18.68055556,0,12.2
A,26/10/2021, 00:30:00,19,18.6875,0,12.2
A,26/10/2021, 00:40:00,19,18.69444444,0,12.2
A,26/10/2021, 00:50:00,19,18.70138889,0,12.2
A,26/10/2021, 01:00:00,19,18.70833333,0,12.2
A,26/10/2021, 01:10:00,19,18.71527778,0,12.2
A,26/10/2021, 01:20:00,19,18.72222222,0,12.2
A,26/10/2021, 01:30:00,19,18.72916667,0,12.3
A,26/10/2021, 01:40:00,19,18.73611111,0,12.2
A,26/10/2021, 01:50:00,19,18.74305556,0,12.3
A,26/10/2021, 02:00:00,19,18.75,0,12.3
A,26/10/2021, 02:10:00,19,18.75694444,0,12.3
A,26/10/2021, 02:20:00,19,18.76388889,0,12.3
A,26/10/2021, 02:30:00,19,18.77083333,0,12.3
A,26/10/2021, 02:40:00,19,18.77777778,0,12.3
A,26/10/2021, 02:50:00,19,18.78472222,0,12.3
A,26/10/2021, 03:00:00,19,18.79166667,0,12.3
A,26/10/2021, 03:10:00,19,18.79861111,0,12.3
A,26/10/2021, 03:20:00,19,18.80555556,0,12.3
A,26/10/2021, 03:30:00,19,18.8125,0,12.3
A,26/10/2021, 03:40:00,19,18.81944444,0,12.3
A,26/10/2021, 03:50:00,19,18.82638889,0,12.2
A,26/10/2021, 04:00:00,19,18.83333333,0,12.2
A,26/10/2021, 04:10:00,19,18.84027778,0,12.3
A,26/10/2021, 04:20:00,19,18.84722222,0,12.3
A,26/10/2021, 04:30:00,19,18.85416667,0,12.3
A,26/10/2021, 04:40:00,19,18.86111111,0,12.3
A,26/10/2021, 04:50:00,19,18.86805556,0,12.3
A,26/10/2021, 05:00:00,19,18.875,0,12.3
A,26/10/2021, 05:10:00,19,18.88194444,0,12.2
A,26/10/2021, 05:20:00,19,18.88888889,0,12.2
A,26/10/2021, 05:30:00,19,18.89583333,0,12.2
A,26/10/2021, 05:40:00,19,18.90277778,0,12.2
A,26/10/2021, 05:50:00,19,18.90972222,0,12.2
A,26/10/2021, 06:00:00,19,18.91666667,0,12.2
A,26/10/2021, 06:10:00,19,18.92361111,0,12.2
A,26/10/2021, 06:20:00,19,18.93055556,0,12.2
A,26/10/2021, 06:30:00,19,18.9375,0,12.2
A,26/10/2021, 06:40:00,19,18.94444444,0,12.2
A,26/10/2021, 06:50:00,19,18.95138889,0,12.2
A,26/10/2021, 07:00:00,19,18.95833333,0,12.2
A,26/10/2021, 07:10:00,19,18.96527778,3,12.2
A,26/10/2021, 07:20:00,19,18.97222222,12,12.2
A,26/10/2021, 07:30:00,19,18.97916667,19,12.2
A,26/10/2021, 07:40:00,19,18.98611111,27,12.2
A,26/10/2021, 07:50:00,19,18.99305556,58,12.2
A,26/10/2021, 08:00:00,19,19,92,12.2
A,26/10/2021, 08:10:00,20,19.00694444,104,12.2
A,26/10/2021, 08:20:00,20,19.01388889,142,12.2
A,26/10/2021, 08:30:00,20,19.02083333,153,12.2
A,26/10/2021, 08:40:00,20,19.02777778,228,12.2
A,26/10/2021, 08:50:00,20,19.03472222,238,12.2
A,26/10/2021, 09:00:00,20,19.04166667,368,12.2
A,26/10/2021, 09:10:00,20,19.04861111,400,12.2
A,26/10/2021, 09:20:00,20,19.05555556,303,12.2
A,26/10/2021, 09:30:00,20,19.0625,263,12.2
A,26/10/2021, 09:40:00,20,19.06944444,267,12.2
A,26/10/2021, 09:50:00,20,19.07638889,82,12.2
A,26/10/2021, 10:00:00,20,19.08333333,37,12.2
A,26/10/2021, 10:10:00,20,19.09027778,24,12.2
A,26/10/2021, 10:20:00,20,19.09722222,9,12.2
A,26/10/2021, 10:30:00,20,19.10416667,3,12.2
A,26/10/2021, 10:40:00,20,19.11111111,5,12.2
A,26/10/2021, 10:50:00,20,19.11805556,48,12.2
A,26/10/2021, 11:00:00,20,19.125,83,12.2
A,26/10/2021, 11:10:00,20,19.13194444,188,12.2
A,26/10/2021, 11:20:00,20,19.13888889,249,12.2
A,26/10/2021, 11:30:00,20,19.14583333,213,12.2
A,26/10/2021, 11:40:00,20,19.15277778,266,12.2
A,26/10/2021, 11:50:00,20,19.15972222,295,12.2
A,26/10/2021, 12:00:00,20,19.16666667,473,12.2
A,26/10/2021, 12:10:00,20,19.17361111,564,12.2
A,26/10/2021, 12:20:00,20,19.18055556,407,12.2
A,26/10/2021, 12:30:00,20,19.1875,479,12.2
A,26/10/2021, 12:40:00,20,19.19444444,268,12.3
A,26/10/2021, 12:50:00,20,19.20138889,216,12.3
A,26/10/2021, 13:00:00,20,19.20833333,197,12.3
A,26/10/2021, 13:10:00,20,19.21527778,183,12.3
A,26/10/2021, 13:20:00,20,19.22222222,92,12.3
A,26/10/2021, 13:30:00,20,19.22916667,95,12.3
A,26/10/2021, 13:40:00,20,19.23611111,60,12.3
A,26/10/2021, 13:50:00,20,19.24305556,148,12.4
A,26/10/2021, 14:00:00,20,19.25,86,12.4
A,26/10/2021, 14:10:00,20,19.25694444,48,12.4
A,26/10/2021, 14:20:00,20,19.26388889,45,12.4
A,26/10/2021, 14:30:00,20,19.27083333,54,12.4
A,26/10/2021, 14:40:00,20,19.27777778,121,12.4
A,26/10/2021, 14:50:00,20,19.28472222,94,12.4
A,26/10/2021, 15:00:00,20,19.29166667,49,12.4
A,26/10/2021, 15:10:00,20,19.29861111,60,12.4
A,26/10/2021, 15:20:00,20,19.30555556,52,12.4
A,26/10/2021, 15:30:00,20,19.3125,55,12.4
A,26/10/2021, 15:40:00,20,19.31944444,54,12.4
A,26/10/2021, 15:50:00,20,19.32638889,44,12.4
A,26/10/2021, 16:00:00,20,19.33333333,32,12.3
A,26/10/2021, 16:10:00,20,19.34027778,30,12.3
A,26/10/2021, 16:20:00,20,19.34722222,10,12.4
A,26/10/2021, 16:30:00,20,19.35416667,5,12.3
A,26/10/2021, 16:40:00,20,19.36111111,6,12.3
A,26/10/2021, 16:50:00,20,19.36805556,8,12.3
A,26/10/2021, 17:00:00,20,19.375,5,12.3
A,26/10/2021, 17:10:00,20,19.38194444,3,12.3
A,26/10/2021, 17:20:00,20,19.38888889,0,12.3
A,26/10/2021, 17:30:00,20,19.39583333,0,12.2
A,26/10/2021, 17:40:00,20,19.40277778,0,12.2
A,26/10/2021, 17:50:00,20,19.40972222,0,12.2
A,26/10/2021, 18:00:00,20,19.41666667,0,12.2
A,26/10/2021, 18:10:00,20,19.42361111,0,12.2
A,26/10/2021, 18:20:00,20,19.43055556,0,12.2
A,26/10/2021, 18:30:00,20,19.4375,0,12.2
A,26/10/2021, 18:40:00,20,19.44444444,0,12.2
A,26/10/2021, 18:50:00,20,19.45138889,0,12.2
A,26/10/2021, 19:00:00,20,19.45833333,0,12.2
A,26/10/2021, 19:10:00,20,19.46527778,0,12.3
A,26/10/2021, 19:20:00,20,19.47222222,0,12.2
A,26/10/2021, 19:30:00,20,19.47916667,0,12.2
A,26/10/2021, 19:40:00,20,19.48611111,0,12.2
A,26/10/2021, 19:50:00,20,19.49305556,0,12.2
A,26/10/2021, 20:00:00,20,19.5,0,12.2
A,26/10/2021, 20:10:00,20,19.50694444,0,12.2
A,26/10/2021, 20:20:00,20,19.51388889,0,12.2
A,26/10/2021, 20:30:00,20,19.52083333,0,12.2
A,26/10/2021, 20:40:00,20,19.52777778,0,12.2
A,26/10/2021, 20:50:00,20,19.53472222,0,12.2
A,26/10/2021, 21:00:00,20,19.54166667,0,12.2
A,26/10/2021, 21:10:00,20,19.54861111,0,12.2
A,26/10/2021, 21:20:00,20,19.55555556,0,12.2
A,26/10/2021, 21:30:00,20,19.5625,0,12.2
A,26/10/2021, 21:40:00,20,19.56944444,0,12.2
A,26/10/2021, 21:50:00,20,19.57638889,0,12.2
A,26/10/2021, 22:00:00,20,19.58333333,0,12.2
A,26/10/2021, 22:10:00,20,19.59027778,0,12.2
A,26/10/2021, 22:20:00,20,19.59722222,0,12.2
A,26/10/2021, 22:30:00,20,19.60416667,0,12.2
A,26/10/2021, 22:40:00,20,19.61111111,0,12.2
A,26/10/2021, 22:50:00,20,19.61805556,0,12.2
A,26/10/2021, 23:00:00,20,19.625,0,12.2
A,26/10/2021, 23:10:00,20,19.63194444,0,12.2
A,26/10/2021, 23:20:00,20,19.63888889,0,12.2
A,26/10/2021, 23:30:00,20,19.64583333,0,12.2
A,26/10/2021, 23:40:00,20,19.65277778,0,12.2
A,26/10/2021, 23:50:00,20,19.65972222,0,12.2
A,26/10/2021, 24:00:00,20,19.66666667,0,12.2
A,27/10/2021, 00:10:00,20,19.67361111,0,12.2
A,27/10/2021, 00:20:00,20,19.68055556,0,12.2
